year,month,day,hour,open,high,low,close,adj close
2000,5,10,19,547.671997,548.23999,544.04303,548.23999,548.23999
2000,5,11,19,546.726013,546.726013,527.432983,529.200989,529.200989
2000,5,12,19,529.400024,532.307983,517.432007,526.877014,526.877014
2000,5,15,19,526.588989,526.588989,512.783997,516.429993,516.429993
2000,5,16,19,515.872009,516.30603,495.200989,497.819,497.819
2000,5,17,19,497.819,514.851013,497.819,514.851013,514.851013
2000,5,19,19,514.924988,515.338013,506.158997,509.404999,509.404999
2000,5,22,19,507.819,507.819,496.802002,499.768005,499.768005
2000,5,23,19,499.502014,499.967987,492.997009,495.51001,495.51001
2000,5,24,19,495.204987,495.204987,487.821991,493.20401,493.20401
2000,5,25,19,493.705994,497.911987,487.707001,490.682007,490.682007
2000,5,26,19,489.716003,489.716003,474.630005,482.072998,482.072998
2000,5,29,19,481.179993,481.179993,457.980988,461.389008,461.389008
2000,5,30,19,461.105988,468.708008,441.635986,468.708008,468.708008
2000,5,31,19,469.407013,474.317993,452.795013,454.326996,454.326996
2000,6,2,19,454.993011,459.143005,440.463013,444.447998,444.447998
2000,6,5,19,446.041992,454.700989,446.041992,453.945007,453.945007
2000,6,6,19,453.144012,453.144012,444.916992,452.761993,452.761993
2000,6,7,19,451.901001,459.460999,445.516998,459.460999,459.460999
2000,6,8,19,460.743988,478.209015,459.963989,478.209015,478.209015
2000,6,9,19,478.792999,484.274994,472.218994,477.928009,477.928009
2000,6,12,19,478.627991,484.390991,473.471985,476.03299,476.03299
2000,6,13,19,476.03299,476.03299,465.855988,468.362,468.362
2000,6,14,19,468.376007,475.933014,466.096985,475.933014,475.933014
2000,6,16,19,475.898987,484.020996,475.699005,484.020996,484.020996
2000,6,19,19,484.020996,491.278015,481.829987,490.687988,490.687988
2000,6,20,19,490.916992,492.733002,484.01001,490.121002,490.121002
2000,6,21,19,490.026001,494.492004,484.669006,494.492004,494.492004
2000,6,22,19,494.320007,504.40799,492.522003,501.80899,501.80899
2000,6,23,19,501.97699,503.144989,495.165009,503.144989,503.144989
2000,6,26,19,503.345001,514.825989,503.345001,507.505005,507.505005
2000,6,27,19,507.868988,512.320984,499.463989,502.050995,502.050995
2000,6,28,19,502.114014,510.118011,501.201996,510.118011,510.118011
2000,6,29,19,510.240997,513.268005,508.692993,512.596985,512.596985
2000,6,30,19,512.174988,515.109985,507.567993,515.109985,515.109985
2000,7,3,19,514.65802,514.65802,496.45401,503.855988,503.855988
2000,7,4,19,503.471985,509.384003,493.703003,509.264008,509.264008
2000,7,5,19,508.429993,516.495972,505.588013,512.466003,512.466003
2000,7,6,19,512.405029,516.633972,511.658997,513.43103,513.43103
2000,7,7,19,513.43103,513.892029,505.144012,508.108002,508.108002
2000,7,10,19,508.352997,511.138,505.308014,508.467987,508.467987
2000,7,11,19,509.02301,512.617004,508.696991,512.617004,512.617004
2000,7,12,19,512.612976,514.58197,509.945007,510.985992,510.985992
2000,7,13,19,511.091003,511.834991,504.506989,505.92099,505.92099
2000,7,14,19,505.947998,507.43399,502.140991,504.114014,504.114014
2000,7,17,19,504.210999,508.604004,504.210999,506.802002,506.802002
2000,7,18,19,506.871002,507.045013,504.626007,507.045013,507.045013
2000,7,19,19,507.088013,513.778015,507.088013,513.778015,513.778015
2000,7,20,19,513.822021,517.88501,509.859985,513.393005,513.393005
2000,7,21,19,513.934021,514.362,508.058014,508.794006,508.794006
2000,7,24,19,508.871002,512.273987,505.998993,506.940002,506.940002
2000,7,25,19,506.903015,506.903015,498.980988,499.677002,499.677002
2000,7,26,19,499.635986,499.635986,494.662994,496.69101,496.69101
2000,7,27,19,496.513,499.178986,494.838013,499.178986,499.178986
2000,7,28,19,499.377014,500.618988,497.748993,498.803986,498.803986
2000,7,31,19,498.709015,498.709015,489.35199,492.192993,492.192993
2000,8,1,19,492.192993,496.733002,487.924011,489.677002,489.677002
2000,8,2,19,489.80899,491.237,487.20401,490.437012,490.437012
2000,8,3,19,490.481995,495.632996,490.481995,491.992004,491.992004
2000,8,4,19,491.970001,494.932007,491.970001,494.160004,494.160004
2000,8,7,19,494.178009,494.319,489.324005,490.544006,490.544006
2000,8,8,19,490.518005,491.515015,483.045013,485.079987,485.079987
2000,8,9,19,485.06601,486.309998,482.19101,483.350006,483.350006
2000,8,10,19,483.723999,490.923004,483.723999,488.618988,488.618988
2000,8,11,19,490.696014,505.790985,490.071014,505.790985,505.790985
2000,8,14,19,506.390991,510.157013,502.166992,504.066986,504.066986
2000,8,15,19,504.15799,505.052002,500.61499,501.57901,501.57901
2000,8,16,19,501.561005,501.561005,495.157013,496.399994,496.399994
2000,8,18,19,496.399994,496.399994,492.808014,494.187988,494.187988
2000,8,21,19,494.164001,499.678986,492.75,497.394012,497.394012
2000,8,22,19,497.290009,502.579987,497.290009,500.098999,500.098999
2000,8,23,19,500.243988,503.395996,499.549011,503.395996,503.395996
2000,8,24,19,501.540985,501.540985,480.419006,482.653015,482.653015
2000,8,25,19,482.653992,486.907013,482.653992,486.907013,486.907013
2000,8,28,19,486.96701,489.063995,480.70401,481.666992,481.666992
2000,8,29,19,481.437012,481.437012,469.748993,470.838013,470.838013
2000,8,30,19,470.798004,470.798004,459.643005,469.061005,469.061005
2000,8,31,19,469.067993,470.328003,462.515991,466.380005,466.380005
2000,9,1,19,466.380005,474.770996,466.380005,470.415009,470.415009
2000,9,4,19,470.76001,475.781006,470.76001,475.355988,475.355988
2000,9,5,19,475.377014,478.421997,473.518005,478.421997,478.421997
2000,9,6,19,478.502014,478.945007,474.735992,475.54599,475.54599
2000,9,7,19,475.348999,475.348999,468.889008,472.598999,472.598999
2000,9,8,19,472.835999,473.106995,470.087006,470.924988,470.924988
2000,9,11,19,470.946014,470.946014,461.906006,462.537994,462.537994
2000,9,12,19,462.352997,462.352997,449.175995,451.045013,451.045013
2000,9,13,19,449.725006,449.725006,441.645996,442.091003,442.091003
2000,9,18,19,440.916992,440.916992,408.582001,411.03299,411.03299
2000,9,19,19,409.321991,425.127991,408.221008,425.127991,425.127991
2000,9,20,19,425.371002,428.45401,418.550995,419.35199,419.35199
2000,9,21,19,419.115997,420.149994,415.25,417.678009,417.678009
2000,9,22,19,417.39801,417.39801,405.20401,406.915009,406.915009
2000,9,25,19,407.233002,415.144989,407.233002,410.89801,410.89801
2000,9,26,19,410.548004,411.854004,408.416992,411.854004,411.854004
2000,9,27,19,411.821014,411.821014,406.795013,410.131012,410.131012
2000,9,28,19,410.131012,415.52301,407.709015,415.52301,415.52301
2000,9,29,19,417.328003,423.687988,417.328003,421.335999,421.335999
2000,10,2,19,421.160004,432.239014,421.072998,432.239014,432.239014
2000,10,3,19,432.263,432.497009,425.382996,427.710999,427.710999
2000,10,4,19,427.639008,427.639008,415.769012,418.829987,418.829987
2000,10,5,19,418.865997,425.846985,418.783997,423.895996,423.895996
2000,10,6,19,423.920013,424.109009,421.020996,421.996002,421.996002
2000,10,9,19,420.520996,420.520996,413.238007,415.364014,415.364014
2000,10,10,19,415.218994,415.218994,410.192993,412.915009,412.915009
2000,10,11,19,412.177002,413.917999,409.252991,412.329987,412.329987
2000,10,12,19,411.970001,414.27301,408.024994,408.424011,408.424011
2000,10,13,19,406.071014,408.200012,400.569,408.200012,408.200012
2000,10,16,19,408.747009,415.112,408.747009,411.75,411.75
2000,10,17,19,412.127014,420.657013,412.127014,417.438995,417.438995
2000,10,18,19,418.026001,420.868011,416.109985,416.947998,416.947998
2000,10,19,19,416.980988,422.733002,413.640991,422.733002,422.733002
2000,10,20,19,426.996002,430.855011,419,420.330994,420.330994
2000,10,23,19,420.817993,424.003998,415.717987,417.450989,417.450989
2000,10,24,19,417.07901,419.790009,416.46701,418.640991,418.640991
2000,10,26,19,418.199005,418.199005,411.770996,414.160004,414.160004
2000,10,27,19,414.160004,414.39801,409.897003,411.842987,411.842987
2000,10,30,19,411.787994,411.787994,401.687012,404.11499,404.11499
2000,10,31,19,403.63501,405.346985,399.072998,405.346985,405.346985
2000,11,1,19,406.894989,411.252014,406.894989,409.362,409.362
2000,11,2,19,409.346985,409.346985,405.566986,407.960999,407.960999
2000,11,3,19,409.098999,410.173004,406.90799,409.834015,409.834015
2000,11,6,19,409.95401,416.256012,409.95401,415.266998,415.266998
2000,11,7,19,415.410004,421.03299,415.410004,421.03299,421.03299
2000,11,8,19,420.953003,428.313995,418.144989,426.075989,426.075989
2000,11,9,19,425.540009,428.035004,419.26001,421.471985,421.471985
2000,11,10,19,421.57901,426.970001,420.332001,426.970001,426.970001
2000,11,13,19,426.838013,426.838013,421.786011,423.664001,423.664001
2000,11,14,19,423.687012,427.268005,420.380005,425.609985,425.609985
2000,11,15,19,426.57901,428.565002,417.46701,418.718994,418.718994
2000,11,16,19,418.682007,419.946014,416.343994,416.980988,416.980988
2000,11,17,19,417.042999,421.143005,417.042999,421.143005,421.143005
2000,11,20,19,421.118011,426.937012,421.071991,426.292999,426.292999
2000,11,21,19,426.285004,428.082001,423.856995,425.515991,425.515991
2000,11,22,19,425.395996,434.084991,425.395996,431.701996,431.701996
2000,11,23,19,431.790009,435.70401,429.569,433.548004,433.548004
2000,11,24,19,433.492004,436.121002,431.834991,434.210999,434.210999
2000,11,27,19,434.296997,435.588989,428.10199,431.23999,431.23999
2000,11,28,19,430.040985,430.040985,424.475006,426.942993,426.942993
2000,11,29,19,426.355011,426.355011,422.179993,425.302002,425.302002
2000,11,30,19,425.302002,429.213989,424.230011,429.213989,429.213989
2000,12,1,19,428.27301,428.59201,426.053986,427.552002,427.552002
2000,12,4,19,427.59201,431.138,427.59201,429.903992,429.903992
2000,12,5,19,429.660004,431.434998,428.429993,431.434998,431.434998
2000,12,6,19,433.931,435.292999,431.756989,433.721985,433.721985
2000,12,7,19,432.785004,435.641998,430.772003,435.641998,435.641998
2000,12,8,19,436.11499,438.59201,429.747986,431.808014,431.808014
2000,12,11,19,432.164001,432.164001,419.520996,421.472992,421.472992
2000,12,12,19,421.917999,423.748993,412.65799,415.177002,415.177002
2000,12,13,19,415.243011,420.437988,414.578003,420.437988,420.437988
2000,12,14,19,420.190002,423.662994,416.216003,419.196014,419.196014
2000,12,15,19,418.178009,423.68399,417.002014,423.68399,423.68399
2000,12,18,19,423.779999,424.731995,416.078003,418.553009,418.553009
2000,12,19,19,418.571991,420.445007,416.634003,418.78299,418.78299
2000,12,20,19,418.893005,420.537994,412.037994,414.869995,414.869995
2000,12,21,19,414.528015,415.178986,410.938995,415.102997,415.102997
2000,12,22,19,414.317993,418.815002,412.532013,416.321014,416.321014
2001,1,2,19,415.372009,415.372009,407.596985,410.204987,410.204987
2001,1,3,19,409.601013,409.601013,402.381989,405.82901,405.82901
2001,1,4,19,407.269989,409.957001,405.270996,409.826996,409.826996
2001,1,5,19,410.899994,418.820007,410.899994,418.820007,418.820007
2001,1,8,19,418.747986,418.747986,413.153015,415.765991,415.765991
2001,1,9,19,415.765991,418.973999,412.959015,415.27301,415.27301
2001,1,10,19,415.325989,418.229004,414.59201,417.519012,417.519012
2001,1,11,19,416.944,416.944,408.083008,410.381012,410.381012
2001,1,12,19,409.782013,411.183014,404.731995,407.36499,407.36499
2001,1,15,19,407.686005,412.806,407.686005,411.976013,411.976013
2001,1,16,19,411.976013,415.210999,411.976013,415.088989,415.088989
2001,1,17,19,415.841003,418.397003,410.401001,414.665009,414.665009
2001,1,18,19,416.03299,417.588989,414.122009,416.345001,416.345001
2001,1,19,19,416.402008,416.402008,409.097992,411.558014,411.558014
2001,1,22,19,412.59201,417.90799,412.59201,417.90799,417.90799
2001,1,23,19,415.678009,416.583008,413.657013,415.743011,415.743011
2001,1,24,19,415.546997,416.96701,413.86499,416.96701,416.96701
2001,1,25,19,416.997986,418.286987,415.539001,417.130005,417.130005
2001,1,26,19,417.130005,417.130005,414.697998,416.787994,416.787994
2001,1,29,19,416.001007,416.001007,408.501007,413.052002,413.052002
2001,1,30,19,413.052002,416.325012,413.052002,416.325012,416.325012
2001,1,31,19,416.850006,425.614014,416.182007,425.614014,425.614014
2001,2,1,19,426.265991,430.894989,422.303009,430.580994,430.580994
2001,2,2,19,431.093994,454.298004,430.661011,451.979004,451.979004
2001,2,5,19,461.134003,469.812012,456.334991,458.951996,458.951996
2001,2,6,19,456.64801,456.64801,447.700989,450.109985,450.109985
2001,2,7,19,449.382996,449.382996,438.673004,444.333008,444.333008
2001,2,8,19,444.156006,445.45401,438.122009,440.776001,440.776001
2001,2,9,19,440.645996,440.645996,422.894989,427.914001,427.914001
2001,2,12,19,427.914001,427.914001,421.437012,424.464996,424.464996
2001,2,13,19,424.464996,428.617004,424.277008,426.171997,426.171997
2001,2,14,19,425.489014,425.489014,420.807007,423.213989,423.213989
2001,2,15,19,427.699005,441.02301,427.699005,440.222992,440.222992
2001,2,16,19,439.187012,439.484985,430.812988,432.07901,432.07901
2001,2,19,19,430.540985,436.946014,429.94101,435.139008,435.139008
2001,2,20,19,435.338989,436.312988,431.800995,433.681,433.681
2001,2,21,19,434.178009,442.515991,434.178009,439.903015,439.903015
2001,2,22,19,440.424988,440.424988,435.699005,437.029999,437.029999
2001,2,23,19,436.013,439.106995,434.957001,438.645996,438.645996
2001,2,26,19,438.171997,438.171997,429.661987,432.149994,432.149994
2001,2,27,19,432.149994,435.134003,429.678986,433.308014,433.308014
2001,2,28,19,432.678009,432.678009,426.157013,428.303009,428.303009
2001,3,1,19,426.644989,426.644989,422.40799,424.029999,424.029999
2001,3,2,19,423.596008,429.303009,423.304993,426.127014,426.127014
2001,3,6,19,425.856995,431.518005,425.856995,431.518005,431.518005
2001,3,7,19,431.734985,435.375,429,430.549988,430.549988
2001,3,8,19,430.549988,432.964996,426.763,428.036011,428.036011
2001,3,9,19,427.906006,427.906006,412.744995,414.105988,414.105988
2001,3,12,19,411.877014,411.877014,391.196991,396.610992,396.610992
2001,3,13,19,391.885986,392.773987,383.648987,385.906006,385.906006
2001,3,14,19,387.690002,394.899994,387.690002,389.192993,389.192993
2001,3,15,19,386.14801,386.924988,381.516998,386.863007,386.863007
2001,3,16,19,387.591003,388.237,378.425995,380.515015,380.515015
2001,3,19,19,378.806,378.806,364.686005,367.141998,367.141998
2001,3,20,19,367.141998,367.886993,358.205994,360.449005,360.449005
2001,3,21,19,359.399994,369.075012,352.67099,369.075012,369.075012
2001,3,22,19,366.653015,367.708008,360.807007,363.182007,363.182007
2001,3,23,19,362.050995,371.471985,362.050995,371.471985,371.471985
2001,3,27,19,371.600006,376.621002,367.674011,369.303009,369.303009
2001,3,28,19,369.248993,375.179993,368.98999,375.179993,375.179993
2001,3,29,19,374.233002,381.77301,372.306,381.77301,381.77301
2001,3,30,19,383.876007,387.889008,379.68399,381.049988,381.049988
2001,4,2,19,381.04599,381.263,374.369995,375.032013,375.032013
2001,4,3,19,374.056,374.056,369.747986,372.653015,372.653015
2001,4,4,19,371.308014,371.308014,365.026001,367.40799,367.40799
2001,4,5,19,367.350006,368.921997,361.312988,362.467987,362.467987
2001,4,6,19,364.062988,367.549011,363.532013,364.342987,364.342987
2001,4,9,19,363.315002,364.738007,361.221008,362.276001,362.276001
2001,4,10,19,362.290009,369.332001,362.290009,369.196991,369.196991
2001,4,11,19,371.596985,373.845001,364.96701,367.156006,367.156006
2001,4,12,19,367.688995,368.854004,364.609985,365.983002,365.983002
2001,4,16,19,365.821991,365.821991,361.588989,363.210999,363.210999
2001,4,17,19,363.566986,363.566986,358.115997,360.036987,360.036987
2001,4,18,19,360.157013,360.699005,354.203003,356.230011,356.230011
2001,4,19,19,357.286011,359.977997,345.518005,349.308014,349.308014
2001,4,20,19,348.377991,348.377991,338.178986,342.858002,342.858002
2001,4,23,19,342.322998,346.407013,340.154999,346.407013,346.407013
2001,4,24,19,346.626007,348.098999,345.313995,348.098999,348.098999
2001,4,25,19,348.110992,353.735992,348.110992,353.181,353.181
2001,4,26,19,352.423004,352.423004,349.306,351.335999,351.335999
2001,4,27,19,350.31601,351.786011,345.572998,351.562012,351.562012
2001,4,30,19,351.63501,358.231995,350.175995,358.231995,358.231995
2001,5,1,19,359.402008,365.789001,357.809998,362.227997,362.227997
2001,5,2,19,362.790985,366.39801,361.662994,362.721985,362.721985
2001,5,3,19,362.760986,373.726013,362.283997,371.938995,371.938995
2001,5,4,19,371.989014,377.196014,370.708008,375.558014,375.558014
2001,5,8,19,375.854004,377.459015,371.11499,372.973999,372.973999
2001,5,9,19,372.127014,372.127014,367.015991,372.110992,372.110992
2001,5,10,19,372.178009,374.050995,367.428009,369.03299,369.03299
2001,5,11,19,368.710999,370.359009,366.740997,370.359009,370.359009
2001,5,14,19,370.432007,370.919006,367.859009,368.282013,368.282013
2001,5,15,19,367.731995,370.876007,367.345001,370.876007,370.876007
2001,5,16,19,371.07901,376.364014,371.07901,376.227997,376.227997
2001,5,17,19,376.877991,379.520996,375.278992,376.701996,376.701996
2001,5,18,19,376.996002,376.996002,374.36499,376.79599,376.79599
2001,5,21,19,376.204987,380.380005,373.377014,380.380005,380.380005
2001,5,22,19,380.437012,382.372009,378.109009,379.670013,379.670013
2001,5,23,19,379.34201,380.678986,377.846985,380.678986,380.678986
2001,5,25,19,380.700012,390.244995,380.130005,390.123993,390.123993
2001,5,28,19,391.928009,394.428986,387.644012,392.787994,392.787994
2001,5,29,19,392.755005,406.537994,392.755005,406.384003,406.384003
2001,5,30,19,406.553009,414.136993,403.372009,408.927002,408.927002
2001,5,31,19,409.423004,412.717987,404.022003,405.863007,405.863007
2001,6,1,19,405.78299,408.783997,393.562988,396.514008,396.514008
2001,6,5,19,394.941986,396.459991,386.497009,396.459991,396.459991
2001,6,6,19,397.617004,400.481995,395.77301,397.60199,397.60199
2001,6,7,19,396.856995,399.669006,394.882996,397.963989,397.963989
2001,6,8,19,397.938995,399.237,396.925995,398.811005,398.811005
2001,6,11,19,398.882996,404.479004,397.707001,404.479004,404.479004
2001,6,12,19,405.667999,417.049011,404.537994,417.049011,417.049011
2001,6,13,19,417.772003,419.328003,414.806,417.083008,417.083008
2001,6,14,19,416.40799,419.131012,413.825012,416.737,416.737
2001,6,15,19,416.127991,417.562012,414.223999,417.562012,417.562012
2001,6,18,19,416.578003,421.472992,415.239014,421.472992,421.472992
2001,6,19,19,421.457001,426.269989,421.309998,424.041992,424.041992
2001,6,20,19,423.709015,432.321014,423.709015,432.321014,432.321014
2001,6,21,19,432.721985,435.210999,427.582001,435.210999,435.210999
2001,6,22,19,435.402008,437.595001,432.735992,437.595001,437.595001
2001,6,25,19,437.595001,440.045013,434.317993,435.752014,435.752014
2001,6,26,19,435.196991,439.036987,434.958008,438.406006,438.406006
2001,6,27,19,438.464996,438.464996,433.403992,436.125,436.125
2001,6,28,19,436.036011,436.036011,423.888,428.473999,428.473999
2001,6,29,19,428.278992,437.619995,427.10199,437.619995,437.619995
2001,7,2,19,437.309998,437.309998,430.149994,431.335999,431.335999
2001,7,3,19,431.290985,433.429993,427.447998,428.654999,428.654999
2001,7,4,19,429.365997,429.365997,426.501007,429.006989,429.006989
2001,7,5,19,428.917999,431.627014,427.872009,431.005005,431.005005
2001,7,6,19,430.89801,432.877991,428.610992,432.877991,432.877991
2001,7,9,19,432.002991,434.798004,430.28299,434.537994,434.537994
2001,7,10,19,434.554993,437.475006,430.598999,435.604004,435.604004
2001,7,11,19,435.397003,437.744995,433.062012,437.427002,437.427002
2001,7,12,19,437.64801,443.898987,437.64801,441.466003,441.466003
2001,7,13,19,441.696014,448.281006,441.696014,446.127991,446.127991
2001,7,16,19,446.269989,449.575989,440.378998,443.324005,443.324005
2001,7,17,19,443.471008,446.595001,440.303986,446.445007,446.445007
2001,7,18,19,446.786011,453.300995,446.786011,453.300995,453.300995
2001,7,19,19,453.322998,463.898987,453.317993,463.260986,463.260986
2001,7,20,19,464.287994,466.105988,458.388,460.90799,460.90799
2001,7,23,19,463.359009,478.368011,463.359009,470.229004,470.229004
2001,7,24,19,472.178986,472.178986,454.832001,457.917999,457.917999
2001,7,25,19,456.776001,456.776001,444.970001,447.625,447.625
2001,7,26,19,447.941986,453.838989,441.971008,443.694,443.694
2001,7,27,19,443.695007,447.381012,440.01001,447.381012,447.381012
2001,7,30,19,447.46701,451.273987,446.561005,449.19101,449.19101
2001,7,31,19,448.871002,449.132996,441.395996,444.080994,444.080994
2001,8,1,19,443.54599,444.760986,441.475006,443.194,443.194
2001,8,2,19,443.269012,443.562988,433.985992,436.460999,436.460999
2001,8,3,19,436.460999,436.460999,430.464996,435.149994,435.149994
2001,8,6,19,435.149994,435.149994,428.278015,430.809998,430.809998
2001,8,7,19,429.787994,434.705994,427.876007,432.936005,432.936005
2001,8,8,19,432.390991,442.526001,432.065002,442.526001,442.526001
2001,8,9,19,443.553009,446.135986,428.677002,430.692993,430.692993
2001,8,10,19,430.759003,436.756989,430.759003,435.674011,435.674011
2001,8,13,19,436.118011,442.529999,436.118011,441.181,441.181
2001,8,14,19,442.401001,444.312988,439.053986,441.897003,441.897003
2001,8,15,19,441.846985,441.846985,434.471985,436.406006,436.406006
2001,8,16,19,435.928009,436.899994,432.610992,435.319,435.319
2001,8,20,19,435.335999,439.037994,433.95401,437.868988,437.868988
2001,8,21,19,437.889008,440.32901,436.321014,437.196991,437.196991
2001,8,22,19,437.770996,441.977997,437.770996,441.977997,441.977997
2001,8,23,19,441.786011,441.786011,436.446014,439.690002,439.690002
2001,8,24,19,439.683014,441.981995,438.365997,441.218994,441.218994
2001,8,27,19,441.445007,443.748993,439.865997,441.307007,441.307007
2001,8,28,19,441.173004,442.936005,439.743011,440.940002,440.940002
2001,8,29,19,440.291992,441.299011,435.854004,437.841003,437.841003
2001,8,30,19,437.360992,437.360992,431.247986,434.317993,434.317993
2001,8,31,19,433.862,436.031006,433.372986,435.552002,435.552002
2001,9,3,19,435.472992,435.535004,430.910004,432.772003,432.772003
2001,9,4,19,432.774994,441.162994,431.790009,441.162994,441.162994
2001,9,5,19,441.186005,445.02301,438.674011,442.231995,442.231995
2001,9,6,19,442.523987,448.690002,441.60199,448.690002,448.690002
2001,9,7,19,448.208008,449.268005,442.497986,443.806,443.806
2001,9,10,19,443.192993,443.601013,440.77301,443.601013,443.601013
2001,9,11,19,444.105011,445.47699,441.765991,445.47699,445.47699
2001,9,12,19,439.928009,439.928009,427.707001,429.846985,429.846985
2001,9,13,19,431.470001,434.041992,429.645996,432.566986,432.566986
2001,9,14,19,432.460999,433.199005,423.446991,425.653015,425.653015
2001,9,17,19,422.985992,422.985992,403.657013,407.25,407.25
2001,9,18,19,409.656006,417.700989,409.656006,413.833008,413.833008
2001,9,19,19,414.018005,422.760986,414.018005,422.450012,422.450012
2001,9,20,19,420.399994,422.346008,417.256012,422.346008,422.346008
2001,9,21,19,421.56601,421.56601,412.951996,414.427002,414.427002
2001,9,24,19,414.088989,414.088989,403.317993,410.394012,410.394012
2001,9,25,19,412.678009,415.88501,407.855988,409.087006,409.087006
2001,9,26,19,407.731995,408.11499,397.59201,401.018005,401.018005
2001,9,27,19,401.234009,401.234009,394.196014,395.044006,395.044006
2001,9,28,19,395.084015,398.156006,388.950989,392.479004,392.479004
2001,10,1,19,392.46701,394.976013,385.687012,388.674988,388.674988
2001,10,2,19,388.027008,388.027008,375.152008,377.231995,377.231995
2001,10,3,19,377.226013,377.44101,361.671997,371.488007,371.488007
2001,10,4,19,373.074005,381.240997,371.868011,381.240997,381.240997
2001,10,5,19,381.53299,382.65799,378.173004,381.588013,381.588013
2001,10,8,19,375.115997,375.115997,362.459015,367.072998,367.072998
2001,10,9,19,367.02301,371.832001,366.694,369.796997,369.796997
2001,10,10,19,369.338989,371.157013,367.467987,368.296997,368.296997
2001,10,11,19,369.562012,372.627991,369.562012,370.588989,370.588989
2001,10,12,19,371.029999,379.106995,371.029999,378.597992,378.597992
2001,10,16,19,378.604004,379.699005,376.39801,378.880005,378.880005
2001,10,17,19,379.023987,381.368988,376.822998,381.368988,381.368988
2001,10,18,19,381.248993,385.165009,379.979004,385.165009,385.165009
2001,10,19,19,384.686005,387.854004,384.057007,387.854004,387.854004
2001,10,22,19,387.589996,391.76001,385.550995,391.76001,391.76001
2001,10,23,19,392.532013,394.721008,391.462006,391.785004,391.785004
2001,10,24,19,392.313995,392.893005,385.140991,385.960999,385.960999
2001,10,25,19,385.747986,390.434998,385.502014,390.434998,390.434998
2001,10,26,19,389.898987,389.898987,385.89801,387.821991,387.821991
2001,10,29,19,388.114014,389.480011,381.890015,384.328003,384.328003
2001,10,30,19,382.391998,382.391998,375.989014,378.362,378.362
2001,10,31,19,377.970001,384.308014,376.84201,383.734985,383.734985
2001,11,1,19,383.980011,384.378998,380.532013,381.998993,381.998993
2001,11,2,19,382.01001,382.421997,377.937988,380.652008,380.652008
2001,11,5,19,379.720001,379.720001,373.335999,375.213989,375.213989
2001,11,6,19,375.596008,376.32901,373.122986,375.428986,375.428986
2001,11,7,19,375.988007,378.291992,375.069,377.501007,377.501007
2001,11,8,19,377.290009,381.837006,376.915009,381.837006,381.837006
2001,11,9,19,381.84201,382.196014,375.592987,377.339996,377.339996
2001,11,12,19,377.100006,377.113007,368.618988,371.362,371.362
2001,11,13,19,370.283997,370.283997,366.006989,369.247986,369.247986
2001,11,14,19,369.968994,373.252991,369.92099,372.789001,372.789001
2001,11,15,19,373.127991,378.928009,372.677002,378.377014,378.377014
2001,11,16,19,378.832001,379.299988,377.337006,378.670013,378.670013
2001,11,19,19,378.197998,382.786987,377.494995,382.786987,382.786987
2001,11,20,19,383.554993,386.342987,380.673004,381.838013,381.838013
2001,11,21,19,383.200989,384.85199,379.57901,382.093994,382.093994
2001,11,22,19,382.102997,382.102997,378.98999,380.834015,380.834015
2001,11,23,19,380.834015,382.937012,380.815002,382.70401,382.70401
2001,11,26,19,383.191986,384.584015,378.722992,381.428009,381.428009
2001,11,27,19,381.540985,383.18399,378.152008,380.976013,380.976013
2001,11,28,19,380.976013,383.412994,379.966003,382.901001,382.901001
2001,11,29,19,382.924988,383.480011,378.195007,380.192993,380.192993
2001,11,30,19,380.402008,380.912994,376.980011,380.308014,380.308014
2001,12,3,19,380.203003,382.072998,379.130005,380.799988,380.799988
2001,12,4,19,380.639008,381.031006,376.216003,377.557007,377.557007
2001,12,5,19,377.557007,379.55899,377.102997,377.941986,377.941986
2001,12,6,19,379.229004,380.463989,377.002991,379.355011,379.355011
2001,12,7,19,379.511993,379.864014,375.848999,377.210999,377.210999
2001,12,10,19,377.256989,378.085999,371.234009,373.863007,373.863007
2001,12,11,19,372.636993,372.636993,368.464996,371.246002,371.246002
2001,12,12,19,371.246002,373.490997,370.84201,372.852997,372.852997
2001,12,13,19,373.347992,375.34201,373.002014,374.690002,374.690002
2001,12,19,19,375.578003,376.687012,371.803009,375.074005,375.074005
2001,12,20,19,375.562012,377.828003,374.230011,377.828003,377.828003
2001,12,21,19,376.699005,378.251007,374.967987,378.251007,378.251007
2001,12,26,19,378.251007,378.368011,376.869995,377.967987,377.967987
2001,12,27,19,378.292999,379.96701,376.556,379.96701,379.96701
2001,12,28,19,380.101013,392.036011,378.81601,392.036011,392.036011
2002,1,2,19,387.30899,387.30899,381.024994,383.458008,383.458008
2002,1,3,19,383.458008,383.458008,377.703003,381.511993,381.511993
2002,1,4,19,383.063995,388.28299,383.063995,385.200989,385.200989
2002,1,7,19,385.770996,388.723999,384.410004,388.723999,388.723999
2002,1,8,19,388.098999,391.445007,386.419006,387.694,387.694
2002,1,9,19,387.720001,391.497986,387.342987,391.497986,391.497986
2002,1,10,19,391.768005,402.069,391.53299,402.069,402.069
2002,1,11,19,403.799011,417.480011,403.799011,411.774994,411.774994
2002,1,14,19,413.756012,416.484985,410.45401,415.837006,415.837006
2002,1,15,19,416.484985,421.915009,416.484985,421.253998,421.253998
2002,1,16,19,422.015015,432.580994,421.575012,423.584991,423.584991
